"","X","id","Time","Sample","Value"
"2611",4411,2,8,"Cell_16",1.003181
"2612",4412,2,8.166667,"Cell_16",1.000594
"2613",4413,2,8.333333,"Cell_16",0.9981563
"2614",4414,2,8.5,"Cell_16",0.9999625
"2615",4415,2,8.666667,"Cell_16",0.9889069
"2616",4416,2,8.833333,"Cell_16",0.9864109
"2617",4417,2,9,"Cell_16",0.9865042
"2618",4418,2,9.166667,"Cell_16",0.9901435
"2619",4419,2,9.333333,"Cell_16",0.9812982
"2620",4420,2,9.5,"Cell_16",0.9796693
"2621",4421,2,9.666667,"Cell_16",0.9789429
"2622",4422,2,9.833333,"Cell_16",0.9854955
"2623",4423,2,10,"Cell_16",0.9762689
"2624",4484,3,0,"Cell_16",1.003241
"2625",4485,3,0.1666667,"Cell_16",0.9978889
"2626",4486,3,0.3333333,"Cell_16",1.000964
"2627",4487,3,0.5,"Cell_16",0.9942904
"2628",4488,3,0.6666667,"Cell_16",1.003713
"2629",4489,3,0.8333333,"Cell_16",1.00596
"2630",4490,3,1,"Cell_16",1.003667
"2631",4491,3,1.166667,"Cell_16",1.002034
"2632",4492,3,1.333333,"Cell_16",1.003389
"2633",4493,3,1.5,"Cell_16",0.996653
"2634",4494,3,1.666667,"Cell_16",0.995156
"2635",4495,3,1.833333,"Cell_16",1.003302
"2636",4496,3,2,"Cell_16",0.9999792
"2637",4497,3,2.166667,"Cell_16",1.009683
"2638",4498,3,2.333333,"Cell_16",1.012091
"2639",4499,3,2.5,"Cell_16",1.01384
"2640",4500,3,2.666667,"Cell_16",1.023433
"2641",4501,3,2.833333,"Cell_16",1.034367
"2642",4502,3,3,"Cell_16",1.058126
"2643",4503,3,3.166667,"Cell_16",1.047686
"2644",4504,3,3.333333,"Cell_16",1.040278
"2645",4505,3,3.5,"Cell_16",1.034726
"2646",4506,3,3.666667,"Cell_16",1.027079
"2647",4507,3,3.833333,"Cell_16",1.033196
"2648",4508,3,4,"Cell_16",1.032091
"2649",4509,3,4.166667,"Cell_16",1.033178
"2650",4510,3,4.333334,"Cell_16",1.033286
"2651",4511,3,4.5,"Cell_16",1.045068
"2652",4512,3,4.666667,"Cell_16",1.059224
"2653",4513,3,4.833334,"Cell_16",1.06501
"2654",4514,3,5,"Cell_16",1.058267
"2655",4515,3,5.166667,"Cell_16",1.061532
"2656",4516,3,5.333334,"Cell_16",1.055355
"2657",4517,3,5.5,"Cell_16",1.070885
"2658",4518,3,5.666667,"Cell_16",1.067197
"2659",4519,3,5.833334,"Cell_16",1.068789
"2660",4520,3,6,"Cell_16",1.072398
"2661",4521,3,6.166667,"Cell_16",1.066535
"2662",4522,3,6.333334,"Cell_16",1.065855
"2663",4523,3,6.5,"Cell_16",1.055787
"2664",4524,3,6.666667,"Cell_16",1.054265
"2665",4525,3,6.833334,"Cell_16",1.058143
"2666",4526,3,7,"Cell_16",1.063335
"2667",4527,3,7.166667,"Cell_16",1.06441
"2668",4528,3,7.333334,"Cell_16",1.053747
"2669",4529,3,7.5,"Cell_16",1.044373
"2670",4530,3,7.666667,"Cell_16",1.043538
"2671",4531,3,7.833334,"Cell_16",1.040307
"2672",4532,3,8,"Cell_16",1.043201
"2673",4533,3,8.166667,"Cell_16",1.040359
"2674",4534,3,8.333333,"Cell_16",1.041269
"2675",4535,3,8.5,"Cell_16",1.047281
"2676",4536,3,8.666667,"Cell_16",1.048513
"2677",4537,3,8.833333,"Cell_16",1.039596
"2678",4538,3,9,"Cell_16",1.048665
"2679",4539,3,9.166667,"Cell_16",1.039449
"2680",4540,3,9.333333,"Cell_16",1.030303
"2681",4541,3,9.5,"Cell_16",1.039272
"2682",4542,3,9.666667,"Cell_16",1.037806
"2683",4543,3,9.833333,"Cell_16",1.039477
"2684",4544,3,10,"Cell_16",1.033942
"2685",4605,2,0,"Cell_17",0.9973316
"2686",4606,2,0.1666667,"Cell_17",0.9976164
"2687",4607,2,0.3333333,"Cell_17",0.998009
"2688",4608,2,0.5,"Cell_17",1.006476
"2689",4609,2,0.6666667,"Cell_17",1.000649
"2690",4610,2,0.8333333,"Cell_17",1.001841
"2691",4611,2,1,"Cell_17",1.011243
"2692",4612,2,1.166667,"Cell_17",1.019251
"2693",4613,2,1.333333,"Cell_17",1.019493
"2694",4614,2,1.5,"Cell_17",1.020065
"2695",4615,2,1.666667,"Cell_17",1.001278
"2696",4616,2,1.833333,"Cell_17",1.011863
"2697",4617,2,2,"Cell_17",1.016291
"2698",4618,2,2.166667,"Cell_17",1.011143
"2699",4619,2,2.333333,"Cell_17",1.000945
"2700",4620,2,2.5,"Cell_17",0.9786343
"2701",4621,2,2.666667,"Cell_17",0.9727519
"2702",4622,2,2.833333,"Cell_17",0.9728248
"2703",4623,2,3,"Cell_17",0.9703962
"2704",4624,2,3.166667,"Cell_17",0.9738064
"2705",4625,2,3.333333,"Cell_17",0.9787103
"2706",4626,2,3.5,"Cell_17",0.9805473
"2707",4627,2,3.666667,"Cell_17",0.9930019
"2708",4628,2,3.833333,"Cell_17",1.00178
"2709",4629,2,4,"Cell_17",1.019848
"2710",4630,2,4.166667,"Cell_17",1.008786
"2711",4631,2,4.333334,"Cell_17",1.02607
"2712",4632,2,4.5,"Cell_17",1.026301
"2713",4633,2,4.666667,"Cell_17",1.018345
"2714",4634,2,4.833334,"Cell_17",1.020849
"2715",4635,2,5,"Cell_17",1.029764
"2716",4636,2,5.166667,"Cell_17",1.025843
"2717",4637,2,5.333334,"Cell_17",1.03282
"2718",4638,2,5.5,"Cell_17",1.039826
"2719",4639,2,5.666667,"Cell_17",1.038377
"2720",4640,2,5.833334,"Cell_17",1.035581
"2721",4641,2,6,"Cell_17",1.036131
"2722",4642,2,6.166667,"Cell_17",1.031748
"2723",4643,2,6.333334,"Cell_17",1.031483
"2724",4644,2,6.5,"Cell_17",1.026393
"2725",4645,2,6.666667,"Cell_17",1.031524
"2726",4646,2,6.833334,"Cell_17",1.026611
"2727",4647,2,7,"Cell_17",1.03201
"2728",4648,2,7.166667,"Cell_17",1.017471
"2729",4649,2,7.333334,"Cell_17",1.020985
"2730",4650,2,7.5,"Cell_17",1.028794
"2731",4651,2,7.666667,"Cell_17",1.017136
"2732",4652,2,7.833334,"Cell_17",1.01451
"2733",4653,2,8,"Cell_17",1.026569
"2734",4654,2,8.166667,"Cell_17",1.018693
"2735",4655,2,8.333333,"Cell_17",1.016577
"2736",4656,2,8.5,"Cell_17",1.012019
"2737",4657,2,8.666667,"Cell_17",1.010422
"2738",4658,2,8.833333,"Cell_17",1.016522
"2739",4659,2,9,"Cell_17",1.004173
"2740",4660,2,9.166667,"Cell_17",0.9990631
"2741",4661,2,9.333333,"Cell_17",1.002576
"2742",4662,2,9.5,"Cell_17",0.9986013
"2743",4663,2,9.666667,"Cell_17",0.9978843
"2744",4664,2,9.833333,"Cell_17",0.9949316
"2745",4665,2,10,"Cell_17",0.9951762
"2746",4726,3,0,"Cell_17",1.006872
"2747",4727,3,0.1666667,"Cell_17",0.9970717
"2748",4728,3,0.3333333,"Cell_17",0.9984493
"2749",4729,3,0.5,"Cell_17",0.9932356
"2750",4730,3,0.6666667,"Cell_17",1.004556
"2751",4731,3,0.8333333,"Cell_17",1.00653
"2752",4732,3,1,"Cell_17",1.005808
"2753",4733,3,1.166667,"Cell_17",1.003388
"2754",4734,3,1.333333,"Cell_17",1.005391
"2755",4735,3,1.5,"Cell_17",1.001842
"2756",4736,3,1.666667,"Cell_17",1.002768
"2757",4737,3,1.833333,"Cell_17",1.006971
"2758",4738,3,2,"Cell_17",1.003706
"2759",4739,3,2.166667,"Cell_17",1.014391
"2760",4740,3,2.333333,"Cell_17",1.015534
"2761",4741,3,2.5,"Cell_17",1.022438
"2762",4742,3,2.666667,"Cell_17",1.037203
"2763",4743,3,2.833333,"Cell_17",1.060696
"2764",4744,3,3,"Cell_17",1.079324
"2765",4745,3,3.166667,"Cell_17",1.069274
"2766",4746,3,3.333333,"Cell_17",1.059618
"2767",4747,3,3.5,"Cell_17",1.048515
"2768",4748,3,3.666667,"Cell_17",1.042169
"2769",4749,3,3.833333,"Cell_17",1.044742
"2770",4750,3,4,"Cell_17",1.042927
"2771",4751,3,4.166667,"Cell_17",1.04327
"2772",4752,3,4.333334,"Cell_17",1.045162
"2773",4753,3,4.5,"Cell_17",1.048514
"2774",4754,3,4.666667,"Cell_17",1.060566
"2775",4755,3,4.833334,"Cell_17",1.07332
"2776",4756,3,5,"Cell_17",1.06506
"2777",4757,3,5.166667,"Cell_17",1.066901
"2778",4758,3,5.333334,"Cell_17",1.058423
"2779",4759,3,5.5,"Cell_17",1.071373
"2780",4760,3,5.666667,"Cell_17",1.065473
"2781",4761,3,5.833334,"Cell_17",1.06585
"2782",4762,3,6,"Cell_17",1.068368
"2783",4763,3,6.166667,"Cell_17",1.068912
"2784",4764,3,6.333334,"Cell_17",1.075791
"2785",4765,3,6.5,"Cell_17",1.056814
"2786",4766,3,6.666667,"Cell_17",1.057196
"2787",4767,3,6.833334,"Cell_17",1.055754
"2788",4768,3,7,"Cell_17",1.055844
"2789",4769,3,7.166667,"Cell_17",1.052961
"2790",4770,3,7.333334,"Cell_17",1.045093
"2791",4771,3,7.5,"Cell_17",1.046213
"2792",4772,3,7.666667,"Cell_17",1.054393
"2793",4773,3,7.833334,"Cell_17",1.056546
"2794",4774,3,8,"Cell_17",1.058229
"2795",4775,3,8.166667,"Cell_17",1.056349
"2796",4776,3,8.333333,"Cell_17",1.053192
"2797",4777,3,8.5,"Cell_17",1.056944
"2798",4778,3,8.666667,"Cell_17",1.052123
"2799",4779,3,8.833333,"Cell_17",1.042629
"2800",4780,3,9,"Cell_17",1.050293
"2801",4781,3,9.166667,"Cell_17",1.04582
"2802",4782,3,9.333333,"Cell_17",1.037624
"2803",4783,3,9.5,"Cell_17",1.040783
"2804",4784,3,9.666667,"Cell_17",1.035481
"2805",4785,3,9.833333,"Cell_17",1.036981
"2806",4786,3,10,"Cell_17",1.029
"2807",4847,2,0,"Cell_18",0.9976466
"2808",4848,2,0.1666667,"Cell_18",0.9881339
"2809",4849,2,0.3333333,"Cell_18",0.9980346
"2810",4850,2,0.5,"Cell_18",1.007341
"2811",4851,2,0.6666667,"Cell_18",1.008841
"2812",4852,2,0.8333333,"Cell_18",0.9976196
"2813",4853,2,1,"Cell_18",0.9986244
"2814",4854,2,1.166667,"Cell_18",0.998963
"2815",4855,2,1.333333,"Cell_18",1.003905
"2816",4856,2,1.5,"Cell_18",1.014745
"2817",4857,2,1.666667,"Cell_18",0.9962112
"2818",4858,2,1.833333,"Cell_18",0.9955599
"2819",4859,2,2,"Cell_18",0.9802133
"2820",4860,2,2.166667,"Cell_18",0.9870145
"2821",4861,2,2.333333,"Cell_18",0.9772772
"2822",4862,2,2.5,"Cell_18",0.9839983
"2823",4863,2,2.666667,"Cell_18",0.9771061
"2824",4864,2,2.833333,"Cell_18",0.9863691
"2825",4865,2,3,"Cell_18",0.9774429
"2826",4866,2,3.166667,"Cell_18",0.996509
"2827",4867,2,3.333333,"Cell_18",1.00929
"2828",4868,2,3.5,"Cell_18",1.005085
"2829",4869,2,3.666667,"Cell_18",1.019953
"2830",4870,2,3.833333,"Cell_18",1.031992
"2831",4871,2,4,"Cell_18",1.030619
"2832",4872,2,4.166667,"Cell_18",1.023308
"2833",4873,2,4.333334,"Cell_18",1.033362
"2834",4874,2,4.5,"Cell_18",1.046435
"2835",4875,2,4.666667,"Cell_18",1.036516
"2836",4876,2,4.833334,"Cell_18",1.048735
"2837",4877,2,5,"Cell_18",1.049245
"2838",4878,2,5.166667,"Cell_18",1.042838
"2839",4879,2,5.333334,"Cell_18",1.036611
"2840",4880,2,5.5,"Cell_18",1.035869
"2841",4881,2,5.666667,"Cell_18",1.047712
"2842",4882,2,5.833334,"Cell_18",1.039032
"2843",4883,2,6,"Cell_18",1.034084
"2844",4884,2,6.166667,"Cell_18",1.020184
"2845",4885,2,6.333334,"Cell_18",1.034508
"2846",4886,2,6.5,"Cell_18",1.016537
"2847",4887,2,6.666667,"Cell_18",1.03102
"2848",4888,2,6.833334,"Cell_18",1.02155
"2849",4889,2,7,"Cell_18",1.015075
"2850",4890,2,7.166667,"Cell_18",1.024079
"2851",4891,2,7.333334,"Cell_18",1.033765
"2852",4892,2,7.5,"Cell_18",1.034014
"2853",4893,2,7.666667,"Cell_18",1.017704
"2854",4894,2,7.833334,"Cell_18",1.023083
"2855",4895,2,8,"Cell_18",1.028156
"2856",4896,2,8.166667,"Cell_18",1.035495
"2857",4897,2,8.333333,"Cell_18",1.017577
"2858",4898,2,8.5,"Cell_18",1.02467
"2859",4899,2,8.666667,"Cell_18",1.009611
"2860",4900,2,8.833333,"Cell_18",1.023593
"2861",4901,2,9,"Cell_18",1.018269
"2862",4902,2,9.166667,"Cell_18",1.011485
"2863",4903,2,9.333333,"Cell_18",1.007978
"2864",4904,2,9.5,"Cell_18",1.006021
"2865",4905,2,9.666667,"Cell_18",1.012566
"2866",4906,2,9.833333,"Cell_18",1.020607
"2867",4907,2,10,"Cell_18",1.006839
"2868",4968,3,0,"Cell_18",1.001929
"2869",4969,3,0.1666667,"Cell_18",0.9993551
"2870",4970,3,0.3333333,"Cell_18",0.9968905
"2871",4971,3,0.5,"Cell_18",1.005905
"2872",4972,3,0.6666667,"Cell_18",0.9959676
"2873",4973,3,0.8333333,"Cell_18",1.007057
"2874",4974,3,1,"Cell_18",0.9987986
"2875",4975,3,1.166667,"Cell_18",0.9949598
"2876",4976,3,1.333333,"Cell_18",1.007319
"2877",4977,3,1.5,"Cell_18",0.9909142
"2878",4978,3,1.666667,"Cell_18",1.011326
"2879",4979,3,1.833333,"Cell_18",1.016843
"2880",4980,3,2,"Cell_18",1.037629
"2881",4981,3,2.166667,"Cell_18",1.066922
"2882",4982,3,2.333333,"Cell_18",1.067787
"2883",4983,3,2.5,"Cell_18",1.064194
"2884",4984,3,2.666667,"Cell_18",1.044876
"2885",4985,3,2.833333,"Cell_18",1.041212
"2886",4986,3,3,"Cell_18",1.027142
"2887",4987,3,3.166667,"Cell_18",1.011205
"2888",4988,3,3.333333,"Cell_18",1.011041
"2889",4989,3,3.5,"Cell_18",1.002907
"2890",4990,3,3.666667,"Cell_18",0.9973862
"2891",4991,3,3.833333,"Cell_18",0.9897037
"2892",4992,3,4,"Cell_18",0.9881197
"2893",4993,3,4.166667,"Cell_18",0.9947624
"2894",4994,3,4.333334,"Cell_18",0.9995714
"2895",4995,3,4.5,"Cell_18",1.000532
"2896",4996,3,4.666667,"Cell_18",1.006307
"2897",4997,3,4.833334,"Cell_18",1.012844
"2898",4998,3,5,"Cell_18",0.9977744
"2899",4999,3,5.166667,"Cell_18",1.00783
"2900",5000,3,5.333334,"Cell_18",1.001436
"2901",5001,3,5.5,"Cell_18",1.010578
"2902",5002,3,5.666667,"Cell_18",1.010921
"2903",5003,3,5.833334,"Cell_18",1.006282
"2904",5004,3,6,"Cell_18",1.008057
"2905",5005,3,6.166667,"Cell_18",1.002777
"2906",5006,3,6.333334,"Cell_18",1.013046
"2907",5007,3,6.5,"Cell_18",1.015615
"2908",5008,3,6.666667,"Cell_18",1.028042
"2909",5009,3,6.833334,"Cell_18",1.018732
"2910",5010,3,7,"Cell_18",1.024119
"2911",5011,3,7.166667,"Cell_18",1.016602
"2912",5012,3,7.333334,"Cell_18",1.01577
"2913",5013,3,7.5,"Cell_18",1.015435
"2914",5014,3,7.666667,"Cell_18",1.018445
"2915",5015,3,7.833334,"Cell_18",1.018931
"2916",5016,3,8,"Cell_18",1.01809
"2917",5017,3,8.166667,"Cell_18",1.011914
"2918",5018,3,8.333333,"Cell_18",1.022898
"2919",5019,3,8.5,"Cell_18",1.017223
"2920",5020,3,8.666667,"Cell_18",1.011007
"2921",5021,3,8.833333,"Cell_18",1.011259
"2922",5022,3,9,"Cell_18",1.018498
"2923",5023,3,9.166667,"Cell_18",1.006944
"2924",5024,3,9.333333,"Cell_18",1.003278
"2925",5025,3,9.5,"Cell_18",1.01359
"2926",5026,3,9.666667,"Cell_18",1.011719
"2927",5027,3,9.833333,"Cell_18",0.9997716
"2928",5028,3,10,"Cell_18",1.001575
"2929",5089,2,0,"Cell_19",0.998294
"2930",5090,2,0.1666667,"Cell_19",1.012225
"2931",5091,2,0.3333333,"Cell_19",0.992331
"2932",5092,2,0.5,"Cell_19",0.9959588
"2933",5093,2,0.6666667,"Cell_19",1.00136
"2934",5094,2,0.8333333,"Cell_19",1.000868
"2935",5095,2,1,"Cell_19",1.008688
"2936",5096,2,1.166667,"Cell_19",0.9714673
"2937",5097,2,1.333333,"Cell_19",0.9769061
"2938",5098,2,1.5,"Cell_19",0.9889287
"2939",5099,2,1.666667,"Cell_19",1.016335
"2940",5100,2,1.833333,"Cell_19",0.9969912
"2941",5101,2,2,"Cell_19",0.9836298
"2942",5102,2,2.166667,"Cell_19",0.9665964
"2943",5103,2,2.333333,"Cell_19",0.928404
"2944",5104,2,2.5,"Cell_19",0.9547372
"2945",5105,2,2.666667,"Cell_19",0.9784081
"2946",5106,2,2.833333,"Cell_19",0.9636729
"2947",5107,2,3,"Cell_19",0.943076
"2948",5108,2,3.166667,"Cell_19",0.9713524
"2949",5109,2,3.333333,"Cell_19",0.9553019
"2950",5110,2,3.5,"Cell_19",0.9600291
"2951",5111,2,3.666667,"Cell_19",0.9610825
"2952",5112,2,3.833333,"Cell_19",0.960406
"2953",5113,2,4,"Cell_19",0.9533003
"2954",5114,2,4.166667,"Cell_19",0.9504679
"2955",5115,2,4.333334,"Cell_19",0.9244303
"2956",5116,2,4.5,"Cell_19",0.9500852
"2957",5117,2,4.666667,"Cell_19",0.9571048
"2958",5118,2,4.833334,"Cell_19",0.9606202
"2959",5119,2,5,"Cell_19",0.9258206
"2960",5120,2,5.166667,"Cell_19",0.981738
"2961",5121,2,5.333334,"Cell_19",0.9734494
"2962",5122,2,5.5,"Cell_19",0.9537665
"2963",5123,2,5.666667,"Cell_19",0.9718687
"2964",5124,2,5.833334,"Cell_19",0.9770113
"2965",5125,2,6,"Cell_19",0.9583193
"2966",5126,2,6.166667,"Cell_19",0.9811621
"2967",5127,2,6.333334,"Cell_19",0.9689426
"2968",5128,2,6.5,"Cell_19",0.952063
"2969",5129,2,6.666667,"Cell_19",0.9913058
"2970",5130,2,6.833334,"Cell_19",0.9772215
"2971",5131,2,7,"Cell_19",0.9886681
"2972",5132,2,7.166667,"Cell_19",0.9886994
"2973",5133,2,7.333334,"Cell_19",1.003891
"2974",5134,2,7.5,"Cell_19",0.9714967
"2975",5135,2,7.666667,"Cell_19",0.9779934
"2976",5136,2,7.833334,"Cell_19",0.9866231
"2977",5137,2,8,"Cell_19",0.9886685
"2978",5138,2,8.166667,"Cell_19",0.9687455
"2979",5139,2,8.333333,"Cell_19",0.9766176
"2980",5140,2,8.5,"Cell_19",0.9689532
"2981",5141,2,8.666667,"Cell_19",0.9796105
"2982",5142,2,8.833333,"Cell_19",0.9754487
"2983",5143,2,9,"Cell_19",0.9831675
"2984",5144,2,9.166667,"Cell_19",0.9710891
"2985",5145,2,9.333333,"Cell_19",0.9941376
"2986",5146,2,9.5,"Cell_19",0.9780085
"2987",5147,2,9.666667,"Cell_19",0.9847613
"2988",5148,2,9.833333,"Cell_19",0.9621673
"2989",5149,2,10,"Cell_19",0.9938484
"2990",5210,3,0,"Cell_19",1.000866
"2991",5211,3,0.1666667,"Cell_19",0.9980562
"2992",5212,3,0.3333333,"Cell_19",0.996683
"2993",5213,3,0.5,"Cell_19",1.004311
"2994",5214,3,0.6666667,"Cell_19",1.000094
"2995",5215,3,0.8333333,"Cell_19",1.004947
"2996",5216,3,1,"Cell_19",0.9978497
"2997",5217,3,1.166667,"Cell_19",0.9930686
"2998",5218,3,1.333333,"Cell_19",1.004798
"2999",5219,3,1.5,"Cell_19",0.9943924
"3000",5220,3,1.666667,"Cell_19",1.009424
"3001",5221,3,1.833333,"Cell_19",1.009595
"3002",5222,3,2,"Cell_19",1.034043
"3003",5223,3,2.166667,"Cell_19",1.062937
"3004",5224,3,2.333333,"Cell_19",1.067833
"3005",5225,3,2.5,"Cell_19",1.057865
"3006",5226,3,2.666667,"Cell_19",1.034922
"3007",5227,3,2.833333,"Cell_19",1.028238
"3008",5228,3,3,"Cell_19",1.010683
"3009",5229,3,3.166667,"Cell_19",0.9962031
"3010",5230,3,3.333333,"Cell_19",0.9982739
"3011",5231,3,3.5,"Cell_19",1.000421
"3012",5232,3,3.666667,"Cell_19",1.00569
"3013",5233,3,3.833333,"Cell_19",1.004269
"3014",5234,3,4,"Cell_19",1.010007
"3015",5235,3,4.166667,"Cell_19",1.018186
"3016",5236,3,4.333334,"Cell_19",1.023012
"3017",5237,3,4.5,"Cell_19",1.025026
"3018",5238,3,4.666667,"Cell_19",1.028002
"3019",5239,3,4.833334,"Cell_19",1.042391
"3020",5240,3,5,"Cell_19",1.026823
"3021",5241,3,5.166667,"Cell_19",1.041307
"3022",5242,3,5.333334,"Cell_19",1.03462
"3023",5243,3,5.5,"Cell_19",1.046683
"3024",5244,3,5.666667,"Cell_19",1.046689
"3025",5245,3,5.833334,"Cell_19",1.039429
"3026",5246,3,6,"Cell_19",1.042772
"3027",5247,3,6.166667,"Cell_19",1.041907
"3028",5248,3,6.333334,"Cell_19",1.048341
"3029",5249,3,6.5,"Cell_19",1.050236
"3030",5250,3,6.666667,"Cell_19",1.056671
"3031",5251,3,6.833334,"Cell_19",1.052938
"3032",5252,3,7,"Cell_19",1.06476
"3033",5253,3,7.166667,"Cell_19",1.050412
"3034",5254,3,7.333334,"Cell_19",1.047844
"3035",5255,3,7.5,"Cell_19",1.051734
"3036",5256,3,7.666667,"Cell_19",1.050488
"3037",5257,3,7.833334,"Cell_19",1.04919
"3038",5258,3,8,"Cell_19",1.046551
"3039",5259,3,8.166667,"Cell_19",1.040575
"3040",5260,3,8.333333,"Cell_19",1.059055
"3041",5261,3,8.5,"Cell_19",1.048639
"3042",5262,3,8.666667,"Cell_19",1.044823
"3043",5263,3,8.833333,"Cell_19",1.041166
"3044",5264,3,9,"Cell_19",1.046746
"3045",5265,3,9.166667,"Cell_19",1.03319
"3046",5266,3,9.333333,"Cell_19",1.025236
"3047",5267,3,9.5,"Cell_19",1.041663
"3048",5268,3,9.666667,"Cell_19",1.035884
"3049",5269,3,9.833333,"Cell_19",1.024955
"3050",5270,3,10,"Cell_19",1.026505
"3051",5331,2,0,"Cell_20",0.9954924
"3052",5332,2,0.1666667,"Cell_20",1.013222
"3053",5333,2,0.3333333,"Cell_20",0.98914
"3054",5334,2,0.5,"Cell_20",0.998437
"3055",5335,2,0.6666667,"Cell_20",1.00407
"3056",5336,2,0.8333333,"Cell_20",1.00131
"3057",5337,2,1,"Cell_20",1.016438
"3058",5338,2,1.166667,"Cell_20",0.980665
"3059",5339,2,1.333333,"Cell_20",0.9756426
"3060",5340,2,1.5,"Cell_20",0.989237
"3061",5341,2,1.666667,"Cell_20",1.01764
"3062",5342,2,1.833333,"Cell_20",0.9978697
"3063",5343,2,2,"Cell_20",0.9783173
"3064",5344,2,2.166667,"Cell_20",0.96829
"3065",5345,2,2.333333,"Cell_20",0.9295946
"3066",5346,2,2.5,"Cell_20",0.9566854
"3067",5347,2,2.666667,"Cell_20",0.9709253
"3068",5348,2,2.833333,"Cell_20",0.9485887
"3069",5349,2,3,"Cell_20",0.9421309
"3070",5350,2,3.166667,"Cell_20",0.9640032
"3071",5351,2,3.333333,"Cell_20",0.9494116
"3072",5352,2,3.5,"Cell_20",0.955746
"3073",5353,2,3.666667,"Cell_20",0.9634038
"3074",5354,2,3.833333,"Cell_20",0.9485927
"3075",5355,2,4,"Cell_20",0.9467278
"3076",5356,2,4.166667,"Cell_20",0.9520815
"3077",5357,2,4.333334,"Cell_20",0.93566
"3078",5358,2,4.5,"Cell_20",0.9465575
"3079",5359,2,4.666667,"Cell_20",0.9622124
"3080",5360,2,4.833334,"Cell_20",0.9680423
"3081",5361,2,5,"Cell_20",0.9317465
"3082",5362,2,5.166667,"Cell_20",0.9870113
"3083",5363,2,5.333334,"Cell_20",0.9726514
"3084",5364,2,5.5,"Cell_20",0.9540749
"3085",5365,2,5.666667,"Cell_20",0.9748139
"3086",5366,2,5.833334,"Cell_20",0.9841167
"3087",5367,2,6,"Cell_20",0.9576095
"3088",5368,2,6.166667,"Cell_20",0.9866543
"3089",5369,2,6.333334,"Cell_20",0.9747783
"3090",5370,2,6.5,"Cell_20",0.9568841
"3091",5371,2,6.666667,"Cell_20",0.9877863
"3092",5372,2,6.833334,"Cell_20",0.9861355
"3093",5373,2,7,"Cell_20",0.9857685
"3094",5374,2,7.166667,"Cell_20",0.9917971
"3095",5375,2,7.333334,"Cell_20",1.005151
"3096",5376,2,7.5,"Cell_20",0.9806767
"3097",5377,2,7.666667,"Cell_20",0.9761209
"3098",5378,2,7.833334,"Cell_20",0.9908295
"3099",5379,2,8,"Cell_20",0.990813
"3100",5380,2,8.166667,"Cell_20",0.9693067
"3101",5381,2,8.333333,"Cell_20",0.9755089
"3102",5382,2,8.5,"Cell_20",0.969166
"3103",5383,2,8.666667,"Cell_20",0.9852596
"3104",5384,2,8.833333,"Cell_20",0.9697514
"3105",5385,2,9,"Cell_20",0.9808077
"3106",5386,2,9.166667,"Cell_20",0.9651154
"3107",5387,2,9.333333,"Cell_20",0.9945972
"3108",5388,2,9.5,"Cell_20",0.9832115
"3109",5389,2,9.666667,"Cell_20",0.9849426
"3110",5390,2,9.833333,"Cell_20",0.9647475
"3111",5391,2,10,"Cell_20",0.9948954
"3112",5452,2,0,"Cell_21",1.002498
"3113",5453,2,0.1666667,"Cell_21",1.002234
"3114",5454,2,0.3333333,"Cell_21",1.000315
"3115",5455,2,0.5,"Cell_21",0.9969226
"3116",5456,2,0.6666667,"Cell_21",0.9980916
"3117",5457,2,0.8333333,"Cell_21",0.9993777
"3118",5458,2,1,"Cell_21",1.000116
"3119",5459,2,1.166667,"Cell_21",0.9987534
"3120",5460,2,1.333333,"Cell_21",0.9994678
"3121",5461,2,1.5,"Cell_21",1.001743
"3122",5462,2,1.666667,"Cell_21",0.9949033
"3123",5463,2,1.833333,"Cell_21",1.001751
"3124",5464,2,2,"Cell_21",0.9821034
"3125",5465,2,2.166667,"Cell_21",0.9798337
"3126",5466,2,2.333333,"Cell_21",0.9671171
"3127",5467,2,2.5,"Cell_21",0.9597551
"3128",5468,2,2.666667,"Cell_21",0.9528052
"3129",5469,2,2.833333,"Cell_21",0.9507921
"3130",5470,2,3,"Cell_21",0.9471861
"3131",5471,2,3.166667,"Cell_21",0.9578229
"3132",5472,2,3.333333,"Cell_21",0.9552113
"3133",5473,2,3.5,"Cell_21",0.9626641
"3134",5474,2,3.666667,"Cell_21",0.9616036
"3135",5475,2,3.833333,"Cell_21",0.9659454
"3136",5476,2,4,"Cell_21",0.9698361
"3137",5477,2,4.166667,"Cell_21",0.972256
"3138",5478,2,4.333334,"Cell_21",0.983103
"3139",5479,2,4.5,"Cell_21",0.9878202
"3140",5480,2,4.666667,"Cell_21",0.9837804
"3141",5481,2,4.833334,"Cell_21",0.9936785
"3142",5482,2,5,"Cell_21",0.9825007
"3143",5483,2,5.166667,"Cell_21",0.9865632
"3144",5484,2,5.333334,"Cell_21",0.9868674
"3145",5485,2,5.5,"Cell_21",0.982485
"3146",5486,2,5.666667,"Cell_21",0.9844626
"3147",5487,2,5.833334,"Cell_21",0.9880106
"3148",5488,2,6,"Cell_21",0.9860261
"3149",5489,2,6.166667,"Cell_21",0.9880361
"3150",5490,2,6.333334,"Cell_21",0.9890462
"3151",5491,2,6.5,"Cell_21",0.9773154
"3152",5492,2,6.666667,"Cell_21",0.9794126
"3153",5493,2,6.833334,"Cell_21",0.9753447
