,id,Time,Sample,Value
613,Rac1,0.3333333,Cell_4,0.9946743
614,Rac1,0.5,Cell_4,1.007425
615,Rac1,0.6666667,Cell_4,1.008408
616,Rac1,0.8333333,Cell_4,1.018123
617,Rac1,1,Cell_4,1.013736
618,Rac1,1.166667,Cell_4,1.01957
619,Rac1,1.333333,Cell_4,1.017822
620,Rac1,1.5,Cell_4,1.020588
621,Rac1,1.666667,Cell_4,1.021865
622,Rac1,1.833333,Cell_4,1.014479
623,Rac1,2,Cell_4,1.006792
624,Rac1,2.166667,Cell_4,1.030332
625,Rac1,2.333333,Cell_4,1.039561
626,Rac1,2.5,Cell_4,1.023851
627,Rac1,2.666667,Cell_4,1.017735
628,Rac1,2.833333,Cell_4,1.010036
629,Rac1,3,Cell_4,1.01965
630,Rac1,3.166667,Cell_4,1.043629
631,Rac1,3.333333,Cell_4,1.06861
632,Rac1,3.5,Cell_4,1.081819
633,Rac1,3.666667,Cell_4,1.100128
634,Rac1,3.833333,Cell_4,1.116056
635,Rac1,4,Cell_4,1.133443
636,Rac1,4.166667,Cell_4,1.147337
637,Rac1,4.333334,Cell_4,1.159551
638,Rac1,4.5,Cell_4,1.179852
639,Rac1,4.666667,Cell_4,1.186306
640,Rac1,4.833334,Cell_4,1.204733
641,Rac1,5,Cell_4,1.21155
642,Rac1,5.166667,Cell_4,1.222622
643,Rac1,5.333334,Cell_4,1.225918
644,Rac1,5.5,Cell_4,1.223568
645,Rac1,5.666667,Cell_4,1.227345
646,Rac1,5.833334,Cell_4,1.219554
647,Rac1,6,Cell_4,1.213495
648,Rac1,6.166667,Cell_4,1.196924
649,Rac1,6.333334,Cell_4,1.192178
650,Rac1,6.5,Cell_4,1.178431
651,Rac1,6.666667,Cell_4,1.169892
652,Rac1,6.833334,Cell_4,1.150613
653,Rac1,7,Cell_4,1.141872
654,Rac1,7.166667,Cell_4,1.138994
655,Rac1,7.333334,Cell_4,1.129051
656,Rac1,7.5,Cell_4,1.11438
657,Rac1,7.666667,Cell_4,1.117379
658,Rac1,7.833334,Cell_4,1.118435
659,Rac1,8,Cell_4,1.109759
660,Rac1,8.166667,Cell_4,1.105079
661,Rac1,8.333333,Cell_4,1.086769
662,Rac1,8.5,Cell_4,1.083315
663,Rac1,8.666667,Cell_4,1.085708
664,Rac1,8.833333,Cell_4,1.076261
665,Rac1,9,Cell_4,1.06508
666,Rac1,9.166667,Cell_4,1.062077
667,Rac1,9.333333,Cell_4,1.06422
668,Rac1,9.5,Cell_4,1.056814
669,Rac1,9.666667,Cell_4,1.051518
670,Rac1,9.833333,Cell_4,1.056222
671,Rac1,10,Cell_4,1.059836
672,Cdc42,0,Cell_4,0.986904
673,Cdc42,0.1666667,Cell_4,0.9891608
674,Cdc42,0.3333333,Cell_4,1.012491
675,Cdc42,0.5,Cell_4,1.006681
676,Cdc42,0.6666667,Cell_4,1.004554
677,Cdc42,0.8333333,Cell_4,1.004258
678,Cdc42,1,Cell_4,1.008615
679,Cdc42,1.166667,Cell_4,1.005091
680,Cdc42,1.333333,Cell_4,1.013834
681,Cdc42,1.5,Cell_4,1.013544
682,Cdc42,1.666667,Cell_4,1.014274
683,Cdc42,1.833333,Cell_4,1.014384
684,Cdc42,2,Cell_4,1.052581
685,Cdc42,2.166667,Cell_4,1.153867
686,Cdc42,2.333333,Cell_4,1.197352
687,Cdc42,2.5,Cell_4,1.18563
688,Cdc42,2.666667,Cell_4,1.170894
689,Cdc42,2.833333,Cell_4,1.128782
690,Cdc42,3,Cell_4,1.118325
691,Cdc42,3.166667,Cell_4,1.109018
692,Cdc42,3.333333,Cell_4,1.099581
693,Cdc42,3.5,Cell_4,1.089467
694,Cdc42,3.666667,Cell_4,1.07257
695,Cdc42,3.833333,Cell_4,1.086004
696,Cdc42,4,Cell_4,1.083229
697,Cdc42,4.166667,Cell_4,1.07917
698,Cdc42,4.333334,Cell_4,1.079533
699,Cdc42,4.5,Cell_4,1.07348
700,Cdc42,4.666667,Cell_4,1.07238
701,Cdc42,4.833334,Cell_4,1.088353
702,Cdc42,5,Cell_4,1.075766
703,Cdc42,5.166667,Cell_4,1.066366
704,Cdc42,5.333334,Cell_4,1.074873
705,Cdc42,5.5,Cell_4,1.07922
706,Cdc42,5.666667,Cell_4,1.08226
707,Cdc42,5.833334,Cell_4,1.068731
708,Cdc42,6,Cell_4,1.07995
709,Cdc42,6.166667,Cell_4,1.072166
710,Cdc42,6.333334,Cell_4,1.065051
711,Cdc42,6.5,Cell_4,1.066208
712,Cdc42,6.666667,Cell_4,1.048126
713,Cdc42,6.833334,Cell_4,1.051973
714,Cdc42,7,Cell_4,1.051623
715,Cdc42,7.166667,Cell_4,1.047079
716,Cdc42,7.333334,Cell_4,1.039315
717,Cdc42,7.5,Cell_4,1.026339
718,Cdc42,7.666667,Cell_4,1.04146
719,Cdc42,7.833334,Cell_4,1.038807
720,Cdc42,8,Cell_4,1.034778
721,Cdc42,8.166667,Cell_4,1.038654
722,Cdc42,8.333333,Cell_4,1.030406
723,Cdc42,8.5,Cell_4,1.038184
724,Cdc42,8.666667,Cell_4,1.033809
725,Cdc42,8.833333,Cell_4,1.036521
726,Cdc42,9,Cell_4,1.023386
727,Cdc42,9.166667,Cell_4,1.043353
728,Cdc42,9.333333,Cell_4,1.027499
729,Cdc42,9.5,Cell_4,1.025601
730,Cdc42,9.666667,Cell_4,1.020596
731,Cdc42,9.833333,Cell_4,1.009913
732,Cdc42,10,Cell_4,1.025219
733,RhoA,0,Cell_5,0.9988319
734,RhoA,0.1666667,Cell_5,1.00679
735,RhoA,0.3333333,Cell_5,0.9972478
736,RhoA,0.5,Cell_5,0.998798
737,RhoA,0.6666667,Cell_5,0.9983842
738,RhoA,0.8333333,Cell_5,0.9965727
739,RhoA,1,Cell_5,1.000627
740,RhoA,1.166667,Cell_5,1.002745
741,RhoA,1.333333,Cell_5,0.9981689
742,RhoA,1.5,Cell_5,0.9946485
743,RhoA,1.666667,Cell_5,0.9969353
744,RhoA,1.833333,Cell_5,0.9932908
745,RhoA,2,Cell_5,1.074615
746,RhoA,2.166667,Cell_5,1.112517
747,RhoA,2.333333,Cell_5,1.117338
748,RhoA,2.5,Cell_5,1.11255
749,RhoA,2.666667,Cell_5,1.103463
750,RhoA,2.833333,Cell_5,1.097421
751,RhoA,3,Cell_5,1.085687
752,RhoA,3.166667,Cell_5,1.076636
753,RhoA,3.333333,Cell_5,1.069597
754,RhoA,3.5,Cell_5,1.052648
755,RhoA,3.666667,Cell_5,1.046562
756,RhoA,3.833333,Cell_5,1.045824
757,RhoA,4,Cell_5,1.03592
758,RhoA,4.166667,Cell_5,1.047741
759,RhoA,4.333334,Cell_5,1.036542
760,RhoA,4.5,Cell_5,1.026911
761,RhoA,4.666667,Cell_5,1.029308
762,RhoA,4.833334,Cell_5,1.02488
763,RhoA,5,Cell_5,1.014703
764,RhoA,5.166667,Cell_5,1.038182
765,RhoA,5.333334,Cell_5,1.032606
766,RhoA,5.5,Cell_5,1.033823
767,RhoA,5.666667,Cell_5,1.033787
768,RhoA,5.833334,Cell_5,1.037162
769,RhoA,6,Cell_5,1.040038
770,RhoA,6.166667,Cell_5,1.030204
771,RhoA,6.333334,Cell_5,1.031415
772,RhoA,6.5,Cell_5,1.038915
773,RhoA,6.666667,Cell_5,1.041522
774,RhoA,6.833334,Cell_5,1.033602
775,RhoA,7,Cell_5,1.030609
776,RhoA,7.166667,Cell_5,1.033001
777,RhoA,7.333334,Cell_5,1.028508
778,RhoA,7.5,Cell_5,1.031694
779,RhoA,7.666667,Cell_5,1.033161
780,RhoA,7.833334,Cell_5,1.035105
781,RhoA,8,Cell_5,1.029441
782,RhoA,8.166667,Cell_5,1.025298
783,RhoA,8.333333,Cell_5,1.035953
784,RhoA,8.5,Cell_5,1.026082
785,RhoA,8.666667,Cell_5,1.028939
786,RhoA,8.833333,Cell_5,1.027323
787,RhoA,9,Cell_5,1.035709
788,RhoA,9.166667,Cell_5,1.028639
789,RhoA,9.333333,Cell_5,1.026425
790,RhoA,9.5,Cell_5,1.0417
791,RhoA,9.666667,Cell_5,1.027954
792,RhoA,9.833333,Cell_5,1.037394
793,RhoA,10,Cell_5,1.022757
794,Rac1,0,Cell_5,0.9935569
795,Rac1,0.1666667,Cell_5,1.001891
796,Rac1,0.3333333,Cell_5,0.9961497
797,Rac1,0.5,Cell_5,1.006051
798,Rac1,0.6666667,Cell_5,1.002213
799,Rac1,0.8333333,Cell_5,1.011022
800,Rac1,1,Cell_5,1.00627
801,Rac1,1.166667,Cell_5,1.009386
802,Rac1,1.333333,Cell_5,1.009959
803,Rac1,1.5,Cell_5,1.012063
804,Rac1,1.666667,Cell_5,1.01232
805,Rac1,1.833333,Cell_5,1.006677
806,Rac1,2,Cell_5,1.000001
807,Rac1,2.166667,Cell_5,1.027158
808,Rac1,2.333333,Cell_5,1.030901
809,Rac1,2.5,Cell_5,1.011862
810,Rac1,2.666667,Cell_5,1.002178
811,Rac1,2.833333,Cell_5,0.9908996
812,Rac1,3,Cell_5,0.9990041
813,Rac1,3.166667,Cell_5,1.013703
814,Rac1,3.333333,Cell_5,1.042177
815,Rac1,3.5,Cell_5,1.060813
816,Rac1,3.666667,Cell_5,1.082647
817,Rac1,3.833333,Cell_5,1.097957
818,Rac1,4,Cell_5,1.116354
819,Rac1,4.166667,Cell_5,1.127676
820,Rac1,4.333334,Cell_5,1.140966
821,Rac1,4.5,Cell_5,1.161549
822,Rac1,4.666667,Cell_5,1.168536
823,Rac1,4.833334,Cell_5,1.185126
824,Rac1,5,Cell_5,1.190518
825,Rac1,5.166667,Cell_5,1.197989
826,Rac1,5.333334,Cell_5,1.206042
827,Rac1,5.5,Cell_5,1.210688
828,Rac1,5.666667,Cell_5,1.215025
829,Rac1,5.833334,Cell_5,1.206742
830,Rac1,6,Cell_5,1.199815
831,Rac1,6.166667,Cell_5,1.181961
832,Rac1,6.333334,Cell_5,1.177988
833,Rac1,6.5,Cell_5,1.163518
834,Rac1,6.666667,Cell_5,1.158047
835,Rac1,6.833334,Cell_5,1.142992
836,Rac1,7,Cell_5,1.133825
837,Rac1,7.166667,Cell_5,1.140611
838,Rac1,7.333334,Cell_5,1.126563
839,Rac1,7.5,Cell_5,1.108017
840,Rac1,7.666667,Cell_5,1.107758
841,Rac1,7.833334,Cell_5,1.106956
842,Rac1,8,Cell_5,1.093458
843,Rac1,8.166667,Cell_5,1.089161
844,Rac1,8.333333,Cell_5,1.072935
845,Rac1,8.5,Cell_5,1.068624
846,Rac1,8.666667,Cell_5,1.074248
847,Rac1,8.833333,Cell_5,1.061895
848,Rac1,9,Cell_5,1.053664
849,Rac1,9.166667,Cell_5,1.04841
850,Rac1,9.333333,Cell_5,1.04718
851,Rac1,9.5,Cell_5,1.040859
852,Rac1,9.666667,Cell_5,1.030988
853,Rac1,9.833333,Cell_5,1.034051
854,Rac1,10,Cell_5,1.042295
855,Cdc42,0,Cell_5,1.004199
856,Cdc42,0.1666667,Cell_5,0.9989283
857,Cdc42,0.3333333,Cell_5,0.9953477
858,Cdc42,0.5,Cell_5,1.002702
859,Cdc42,0.6666667,Cell_5,0.9988462
860,Cdc42,0.8333333,Cell_5,0.9920673
861,Cdc42,1,Cell_5,0.9893247
862,Cdc42,1.166667,Cell_5,0.9899809
863,Cdc42,1.333333,Cell_5,0.9875027
864,Cdc42,1.5,Cell_5,0.9872078
865,Cdc42,1.666667,Cell_5,0.9976116
866,Cdc42,1.833333,Cell_5,0.9943925
867,Cdc42,2,Cell_5,0.9989334
868,Cdc42,2.166667,Cell_5,1.024297
869,Cdc42,2.333333,Cell_5,1.041851
870,Cdc42,2.5,Cell_5,1.030048
871,Cdc42,2.666667,Cell_5,1.019376
872,Cdc42,2.833333,Cell_5,1.000059
873,Cdc42,3,Cell_5,0.9918364
874,Cdc42,3.166667,Cell_5,0.9879398
875,Cdc42,3.333333,Cell_5,0.9818735
876,Cdc42,3.5,Cell_5,0.9817998
877,Cdc42,3.666667,Cell_5,0.9898524
878,Cdc42,3.833333,Cell_5,1.000385
879,Cdc42,4,Cell_5,1.003846
880,Cdc42,4.166667,Cell_5,1.014827
881,Cdc42,4.333334,Cell_5,1.027962
882,Cdc42,4.5,Cell_5,1.039193
883,Cdc42,4.666667,Cell_5,1.043173
884,Cdc42,4.833334,Cell_5,1.038783
885,Cdc42,5,Cell_5,1.048221
886,Cdc42,5.166667,Cell_5,1.043226
887,Cdc42,5.333334,Cell_5,1.044446
888,Cdc42,5.5,Cell_5,1.046257
889,Cdc42,5.666667,Cell_5,1.049418
890,Cdc42,5.833334,Cell_5,1.046781
891,Cdc42,6,Cell_5,1.040351
892,Cdc42,6.166667,Cell_5,1.03736
893,Cdc42,6.333334,Cell_5,1.035953
894,Cdc42,6.5,Cell_5,1.03729
895,Cdc42,6.666667,Cell_5,1.038081
896,Cdc42,6.833334,Cell_5,1.035516
897,Cdc42,7,Cell_5,1.040919
898,Cdc42,7.166667,Cell_5,1.036327
899,Cdc42,7.333334,Cell_5,1.029818
900,Cdc42,7.5,Cell_5,1.02904
901,Cdc42,7.666667,Cell_5,1.03611
902,Cdc42,7.833334,Cell_5,1.037708
903,Cdc42,8,Cell_5,1.037118
904,Cdc42,8.166667,Cell_5,1.04237
905,Cdc42,8.333333,Cell_5,1.041435
906,Cdc42,8.5,Cell_5,1.034636
907,Cdc42,8.666667,Cell_5,1.02869
908,Cdc42,8.833333,Cell_5,1.0246
909,Cdc42,9,Cell_5,1.023884
910,Cdc42,9.166667,Cell_5,1.022987
911,Cdc42,9.333333,Cell_5,1.016708
912,Cdc42,9.5,Cell_5,1.029879
913,Cdc42,9.666667,Cell_5,1.021478
914,Cdc42,9.833333,Cell_5,1.024895
915,Cdc42,10,Cell_5,1.026673
916,RhoA,0,Cell_6,0.9977083
917,RhoA,0.1666667,Cell_6,0.9979056
918,RhoA,0.3333333,Cell_6,0.9989341
919,RhoA,0.5,Cell_6,1.010581
920,RhoA,0.6666667,Cell_6,0.9993134
921,RhoA,0.8333333,Cell_6,1.000385
922,RhoA,1,Cell_6,0.9953632
923,RhoA,1.166667,Cell_6,0.9995961
924,RhoA,1.333333,Cell_6,1.002938
925,RhoA,1.5,Cell_6,1.003471
926,RhoA,1.666667,Cell_6,1.004371
927,RhoA,1.833333,Cell_6,0.999642
928,RhoA,2,Cell_6,1.047176
929,RhoA,2.166667,Cell_6,1.121651
930,RhoA,2.333333,Cell_6,1.176034
931,RhoA,2.5,Cell_6,1.171356
932,RhoA,2.666667,Cell_6,1.157514
933,RhoA,2.833333,Cell_6,1.116474
934,RhoA,3,Cell_6,1.099823
935,RhoA,3.166667,Cell_6,1.075945
936,RhoA,3.333333,Cell_6,1.061991
937,RhoA,3.5,Cell_6,1.047778
938,RhoA,3.666667,Cell_6,1.038099
939,RhoA,3.833333,Cell_6,1.041185
940,RhoA,4,Cell_6,1.036476
941,RhoA,4.166667,Cell_6,1.039337
942,RhoA,4.333334,Cell_6,1.041867
943,RhoA,4.5,Cell_6,1.036373
944,RhoA,4.666667,Cell_6,1.024627
945,RhoA,4.833334,Cell_6,1.034733
946,RhoA,5,Cell_6,1.026283
947,RhoA,5.166667,Cell_6,1.026319
948,RhoA,5.333334,Cell_6,1.026548
949,RhoA,5.5,Cell_6,1.026791
950,RhoA,5.666667,Cell_6,1.029204
951,RhoA,5.833334,Cell_6,1.02789
952,RhoA,6,Cell_6,1.031781
953,RhoA,6.166667,Cell_6,1.038402
954,RhoA,6.333334,Cell_6,1.038712
955,RhoA,6.5,Cell_6,1.03988
956,RhoA,6.666667,Cell_6,1.043704
957,RhoA,6.833334,Cell_6,1.043658
958,RhoA,7,Cell_6,1.041989
959,RhoA,7.166667,Cell_6,1.039826
960,RhoA,7.333334,Cell_6,1.027893
961,RhoA,7.5,Cell_6,1.042372
962,RhoA,7.666667,Cell_6,1.038328
963,RhoA,7.833334,Cell_6,1.035483
964,RhoA,8,Cell_6,1.035541
965,RhoA,8.166667,Cell_6,1.031654
966,RhoA,8.333333,Cell_6,1.029066
967,RhoA,8.5,Cell_6,1.032221
968,RhoA,8.666667,Cell_6,1.027585
969,RhoA,8.833333,Cell_6,1.025628
970,RhoA,9,Cell_6,1.026401
971,RhoA,9.166667,Cell_6,1.030349
972,RhoA,9.333333,Cell_6,1.023573
973,RhoA,9.5,Cell_6,1.028309
974,RhoA,9.666667,Cell_6,1.021599
975,RhoA,9.833333,Cell_6,1.030646
976,RhoA,10,Cell_6,1.033103
977,Rac1,0,Cell_6,0.9961453
978,Rac1,0.1666667,Cell_6,1.003979
979,Rac1,0.3333333,Cell_6,0.9953369
980,Rac1,0.5,Cell_6,1.006239
981,Rac1,0.6666667,Cell_6,0.9982496
982,Rac1,0.8333333,Cell_6,1.01394
983,Rac1,1,Cell_6,1.008292
984,Rac1,1.166667,Cell_6,1.013444
985,Rac1,1.333333,Cell_6,1.014293
986,Rac1,1.5,Cell_6,1.011717
987,Rac1,1.666667,Cell_6,1.011446
988,Rac1,1.833333,Cell_6,1.006172
989,Rac1,2,Cell_6,0.9836773
990,Rac1,2.166667,Cell_6,0.9962205
991,Rac1,2.333333,Cell_6,1.002356
992,Rac1,2.5,Cell_6,0.9815795
993,Rac1,2.666667,Cell_6,0.9874315
994,Rac1,2.833333,Cell_6,0.9773257
995,Rac1,3,Cell_6,0.9743086
996,Rac1,3.166667,Cell_6,0.9748612
997,Rac1,3.333333,Cell_6,0.9876069
998,Rac1,3.5,Cell_6,0.9839635
999,Rac1,3.666667,Cell_6,0.989854
1000,Rac1,3.833333,Cell_6,0.9993359
1001,Rac1,4,Cell_6,1.013582
1002,Rac1,4.166667,Cell_6,1.03192
1003,Rac1,4.333334,Cell_6,1.045213
1004,Rac1,4.5,Cell_6,1.070799
1005,Rac1,4.666667,Cell_6,1.073778
1006,Rac1,4.833334,Cell_6,1.092519
1007,Rac1,5,Cell_6,1.088502
1008,Rac1,5.166667,Cell_6,1.104632
1009,Rac1,5.333334,Cell_6,1.113079
1010,Rac1,5.5,Cell_6,1.111704
1011,Rac1,5.666667,Cell_6,1.128861
1012,Rac1,5.833334,Cell_6,1.120926
1013,Rac1,6,Cell_6,1.124334
1014,Rac1,6.166667,Cell_6,1.104607
1015,Rac1,6.333334,Cell_6,1.110011
1016,Rac1,6.5,Cell_6,1.094304
1017,Rac1,6.666667,Cell_6,1.088329
1018,Rac1,6.833334,Cell_6,1.07183
1019,Rac1,7,Cell_6,1.080611
1020,Rac1,7.166667,Cell_6,1.085892
1021,Rac1,7.333334,Cell_6,1.062939
1022,Rac1,7.5,Cell_6,1.046497
1023,Rac1,7.666667,Cell_6,1.05184
1024,Rac1,7.833334,Cell_6,1.0587
1025,Rac1,8,Cell_6,1.053749
1026,Rac1,8.166667,Cell_6,1.057615
1027,Rac1,8.333333,Cell_6,1.043987
1028,Rac1,8.5,Cell_6,1.046939
1029,Rac1,8.666667,Cell_6,1.056208
1030,Rac1,8.833333,Cell_6,1.041414
1031,Rac1,9,Cell_6,1.047574
1032,Rac1,9.166667,Cell_6,1.04501
1033,Rac1,9.333333,Cell_6,1.05249
1034,Rac1,9.5,Cell_6,1.04397
1035,Rac1,9.666667,Cell_6,1.037353
1036,Rac1,9.833333,Cell_6,1.04005
1037,Rac1,10,Cell_6,1.05006
1038,Cdc42,0,Cell_6,1.004937
1039,Cdc42,0.1666667,Cell_6,0.9892894
1040,Cdc42,0.3333333,Cell_6,1.010482
1041,Cdc42,0.5,Cell_6,1.003176
1042,Cdc42,0.6666667,Cell_6,0.9921757
1043,Cdc42,0.8333333,Cell_6,1.008146
1044,Cdc42,1,Cell_6,1.009174
1045,Cdc42,1.166667,Cell_6,0.9912574
1046,Cdc42,1.333333,Cell_6,1.014395
1047,Cdc42,1.5,Cell_6,1.005697
1048,Cdc42,1.666667,Cell_6,1.016678
1049,Cdc42,1.833333,Cell_6,1.016697
1050,Cdc42,2,Cell_6,1.069849
1051,Cdc42,2.166667,Cell_6,1.119524
1052,Cdc42,2.333333,Cell_6,1.150723
1053,Cdc42,2.5,Cell_6,1.161533
1054,Cdc42,2.666667,Cell_6,1.147546
1055,Cdc42,2.833333,Cell_6,1.132376
1056,Cdc42,3,Cell_6,1.11126
1057,Cdc42,3.166667,Cell_6,1.101203
1058,Cdc42,3.333333,Cell_6,1.090687
1059,Cdc42,3.5,Cell_6,1.037673
1060,Cdc42,3.666667,Cell_6,1.039673
1061,Cdc42,3.833333,Cell_6,1.03141
1062,Cdc42,4,Cell_6,1.008377
1063,Cdc42,4.166667,Cell_6,0.9934927
1064,Cdc42,4.333334,Cell_6,0.9952123
1065,Cdc42,4.5,Cell_6,0.9864271
1066,Cdc42,4.666667,Cell_6,0.9996073
1067,Cdc42,4.833334,Cell_6,1.005401
1068,Cdc42,5,Cell_6,1.005088
1069,Cdc42,5.166667,Cell_6,1.012315
1070,Cdc42,5.333334,Cell_6,1.018515
1071,Cdc42,5.5,Cell_6,1.007479
1072,Cdc42,5.666667,Cell_6,1.001307
1073,Cdc42,5.833334,Cell_6,0.9931346
1074,Cdc42,6,Cell_6,0.9947036
1075,Cdc42,6.166667,Cell_6,0.9941696
1076,Cdc42,6.333334,Cell_6,1.008306
1077,Cdc42,6.5,Cell_6,0.9987996
1078,Cdc42,6.666667,Cell_6,1.012234
1079,Cdc42,6.833334,Cell_6,1.002124
1080,Cdc42,7,Cell_6,0.9883848
1081,Cdc42,7.166667,Cell_6,1.01285
1082,Cdc42,7.333334,Cell_6,1.003776
